Entity_Name,Entity_Type,Contractor,SATNAME,Purpose,Date_of_First_Launch,Launch_vehicle,Launch_site,COSPAR_number,NORAD_number,Class_of_Orbit,Expected_Lifetime_years,Expected_Lifetime_months,Expected_Deorbit_Date,Sat_Count_entity,Entity_First_Launch,UCS_entry_year
China Meteorological Administration,Government,Shanghai Academy of Space Flight Technology,Fengyun 3B (FY-3B),Earth Observation,2010-11-04,Long March 4C,Taiyuan Launch Center,2010-059A,37214,Sun-Synchronous,,,,7,2006-12-08,2015-09-09
China Meteorological Administration,Government,Shanghai Academy of Space Flight Technology,Fengyun 3C (FY-3C),Earth Observation,2013-09-23,Long March 4C,Taiyuan Launch Center,2013-052A,39260,,,,,7,2006-12-08,2015-09-09
China National Space Administration (China)/National Institute for Space Research (Brazil),Government,China Academy of Space Technology (CAST),CBERS 4 (China-Brazil Earth Resources Satellite 4),Earth Observation,2014-12-07,Long March 4B,Taiyuan Launch Center,2014-079A,40336,Sun-Synchronous,3,36,2017-12-07,1,2014-12-07,2015-09-09
China Satellite Communication Corp. (China Satcom),Commercial,China Aerospace Science and Technology Corp. (CASC),ChinaSat 11 (Zhong Xing 11),Communications,2013-05-01,Long March 3B,Xichang Satellite Launch Center,2013-020A,39157,,15,180,2028-05-01,6,2006-09-12,2015-09-09
China Satellite Communication Corp. (China Satcom),Commercial/Government,Thales Alenia Space,ChinaSat 6B (Zhong Xing 6B),Communications,2007-07-06,Long March 3B,Xichang Satellite Launch Center,2007-031A,31800,,15,180,2022-07-06,6,2006-09-12,2015-09-09
China Satellite Communication Corp. (China Satcom),Government,Chinese Academy of Space Technology (CAST),"Zhongxing 10 (XZ-10, Chinasat 10)",Communications,2011-06-20,Long March 3B,Xichang Satellite Launch Center,2011-026A,37677,,15,180,2026-06-20,6,2006-09-12,2015-09-09
China Satellite Communication Corp. (China Satcom),Government,Thales Alenia Space,"Zhongxing 12 (Chinasat 12, Apstar 7B, ZX-12)",Communications,2012-11-27,Long March 3B,Xichang Satellite Launch Center,2012-067A,39017,,,,,6,2006-09-12,2015-09-09
China Satellite Communication Corp. (China Satcom),Military,Chinese Academy of Space Technology (CAST),Zhongxing 22A (Chinastar 22A),Communications,2006-09-12,Long March 3A,Xichang Satellite Launch Center,2006-038A,29398,,,,,6,2006-09-12,2015-09-09
China Satellite Communication Corp. (China Satcom),Government,Thales Alenia Space,"Zhongxing 9 (Chinasat 9, Chinastar 9)",Communications,2008-06-09,Long March 3B,Xichang Satellite Launch Center,2008-028A,33051,,,,,6,2006-09-12,2015-09-09
Chinese Academy of Sciences,Government,China Academy of Sciences,"Chuangxin 1-1 (Innovation 1-1, Chuang Xin 1, CX-1-1)",Communications,2003-10-21,Long March 3B,Taiyuan Launch Center,2003-049B,28058,Sun-Synchronous,,,,5,2003-10-21,2015-09-09
Chinese Academy of Sciences,Government,China Academy of Sciences,Chuangxin 1-2 (Innovation 1-2),Earth Observation,2008-11-05,Long March 2D,Jiuquan Satellite Launch Center,2008-056B,33434,Sun-Synchronous,,,,5,2003-10-21,2015-09-09
Chinese Academy of Sciences,Government,China Academy of Sciences,Chuangxin 1-3 (Innovation 1-3),Earth Observation,2011-11-20,Long March 2D,Jiuquan Satellite Launch Center,2011-068A,37930,Sun-Synchronous,,,,5,2003-10-21,2015-09-09
Chinese Academy of Sciences,Government,China Academy of Sciences,Chuangxin 1-4 (Innovation 1-4),Earth Observation,2014-09-04,Long March 2D,Jiuquan Satellite Launch Center,2014-051B,40137,Sun-Synchronous,,,,5,2003-10-21,2015-09-09
Chinese Academy of Sciences,Government,China Academy of Sciences,Chuangxin-3,Technology Development,2013-07-19,Long March 2C,Taiyuan Launch Center,2013-037B,39209,Sun-Synchronous,,,,5,2003-10-21,2015-09-09
Chinese Academy of Space Technology,Military,Chinese Academy of Space Technology (CAST),"Zhangguo Ziyuan 2C (ZY-2C, JB-3C)",Earth Observation,2004-11-04,Chang Zheng 4B,Taiyuan Launch Center,2004-044A,28470,Sun-Synchronous,,,,1,2004-11-04,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),Fengniao 1A (Hummingbird 1A),Technology Development,2012-11-20,Long March 2C,Taiyuan Launch Center,2012-064B,38998,,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST)/ DFH Satellite,Shijian 11-01 (SJ-11-01),Space Science,2009-11-12,Long March 2C,Jiuquan Satellite Launch Center,2009-061A,36088,Sun-Synchronous,3,36,2012-11-12,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST/DFH Satellite,Shijian 11-02 (SJ-11-02),Technology Development,2011-07-29,Long March 2C,Jiuquan Satellite Launch Center,2011-039A,37765,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST)/DFH Satellite,Shijian 11-03 (SJ-11-03),Technology Development,2011-07-06,Long March 2C,Jiuquan Satellite Launch Center,2011-030A,37730,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),Shijian 11-05 (SJ-11-05),Technology Development,2013-07-15,Long March 2C,Jiuquan Satellite Launch Center,2013-035A,39202,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),Shijian 11-06 (SJ-11-06),Technology Development,2014-03-31,Long March 2C,Jiuquan Satellite Launch Center,2014-014A,39624,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),Shijian 11-07 (SJ-11-07),Technology Development,2014-09-28,Long March 2C,Jiuquan Satellite Launch Center,2014-059A,40261,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),Shijian 11-08 (SJ-11-08),Technology Development,2014-10-27,Long March 2C,Jiuquan Satellite Launch Center,2014-066A,40286,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),Shijian 12 (SJ-12),Technology Development,2010-06-15,Long March 2D,Jiuquan Satellite Launch Center,2010-027A,36596,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),Shijian 15 (SJ-15),Technology Development,2013-07-19,Long March 3C,Taiyuan Launch Center,2013-037C,39210,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),Shijian 16 (SJ-16),Technology Development,2013-10-25,Long March 4B,Jiuquan Satellite Launch Center,2013-057A,39358,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,"Shijian 6A (SJ-6A, Dong Fang Hong 60)",Space Science,2004-09-08,Long March 4B,Taiyuan Launch Center,2004-035A,28413,Sun-Synchronous,2,24,2006-09-08,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,Shijian 6B (SJ-6B),Space Science,2004-09-08,Long March 4B,Taiyuan Launch Center,2004-035B,28414,Sun-Synchronous,2,24,2006-09-08,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST)/DFH Satellite,Shijian 6C (SJ-6-02A),Space Science,2006-10-23,Long March 4B,Taiyuan Launch Center,2006-046A,29505,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST)/DFH Satellite,Shijian 6D (SJ-6-02B),Space Science,2006-10-23,Long March 4B,Taiyuan Launch Center,2006-046B,29506,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,"Shijian 6E (SJ6-03A, SJ-6E)",Space Science,2008-10-25,Long March 4B,Taiyuan Launch Center,2008-053A,33408,Sun-Synchronous,3,36,2011-10-25,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,"Shijian 6F (SJ6-03B, SJ-6F)",Space Science,2008-10-25,Long March 4B,Taiyuan Launch Center,2008-053B,33409,Sun-Synchronous,3,36,2011-10-25,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST)/DFH Satellite,Shijian 6G (SJ6-04A),Earth Observation,2010-10-06,Long March 4B,Taiyuan Launch Center,2010-051A,37179,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST)/DFH Satellite,Shijian 6H (SJ6_04B),Earth Observation,2010-10-06,Long March 4B,Taiyuan Launch Center,2010-051B,37180,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Shanghai Academy of Space Flight Technology/Dongfanghong Satellite Co.,"Shijian 7 (SJ7, Dong Fang Hong 65)",Space Science,2005-07-05,Long March 2D,Jiuquan Satellite Launch Center,2005-024A,28737,Sun-Synchronous,3,36,2008-07-05,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Research Institute of Space Technology/Changchun Photomechanical Institute (CAS),"Shiyan 1 (SY 1, Tansuo 1, Experimental Satellite 1)",Earth Observation,2004-04-18,Long March 2C,Xichang Satellite Launch Center,2004-012A,28220,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Harbin Institute of Technology,"Shiyan 3 (SY3, Experimental Satellite 3)",Earth Observation,2008-11-05,Long March 2D,Jiuquan Satellite Launch Center,2008-056A,33433,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,CAST/DFH Satellite/HIT,"Shiyan 4 (SY4, Experimental Satellite 4)",Earth Observation,2011-11-20,Long March 2D,Jiuquan Satellite Launch Center,2011-068B,37931,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),"Shiyan 5 (SY5, Experimental Satellite 5)",Earth Observation,2013-11-25,Long March 2D,Jiuquan Satellite Launch Center,2013-068A,39455,,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Military,Chinese Academy of Space Technology (CAST),"Shiyan 7 (SY7, Experimental Satellite 7)",Technology Development,2013-07-19,Long March 4C,Taiyuan Launch Center,2013-037A,39208,Sun-Synchronous,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),"TianLian 1 (TL-1-01, CTDRS)",Communications,2008-04-25,Long March 3C,Xichang Satellite Launch Center,2008-019A,32779,,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),"TianLian 2 (TL-1-02, CTDRS)",Communications,2011-07-11,Long March 3C,Xichang Satellite Launch Center,2011-032A,37737,,,,,28,2004-04-18,2015-09-09
Chinese Academy of Space Technology (CAST),Government,Chinese Academy of Space Technology (CAST),"TianLian 3 (TL-1-03, CTDRS)",Communications,2012-07-25,Long March 3C,Xichang Satellite Launch Center,2012-040A,38730,,,,,28,2004-04-18,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou 2-12 (Compass M3),Navigation/Global Positioning,2012-04-28,Long March 3B,Xichang Satellite Launch Center,2012-018A,38250,,8,96,2020-04-28,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou 2-13 (Compass M4),Navigation/Global Positioning,2012-04-28,Long March 3B,Xichang Satellite Launch Center,2012-018B,38251,,8,96,2020-04-28,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou 2-14 (Compass M5),Navigation/Global Positioning,2012-09-18,Long March 3B,Xichang Satellite Launch Center,2012-050A,38774,,8,96,2020-09-18,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou 2-15 (Compass M6),Navigation/Global Positioning,2012-09-18,Long March 3B,Xichang Satellite Launch Center,2012-050B,38775,,8,96,2020-09-18,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou 2-16 (Compass G-6),Navigation/Global Positioning,2012-10-25,Long March 3C,Xichang Satellite Launch Center,2012-059A,38953,,8,96,2020-10-25,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou 3I-1S,Navigation/Global Positioning,,Long March 3C,Xichang Satellite Launch Center,2015-019A,40549,,8,96,,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou 3M-1S,Navigation/Global Positioning,2015-07-25,Long March 3B,Xichang Satellite Launch Center,2015-037A,40748,,5,60,2020-07-25,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou 3M-2S,Navigation/Global Positioning,2015-07-25,Long March 3B,Xichang Satellite Launch Center,2015-037B,40749,,5,60,2020-07-25,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou G1 (Compass G-1),Navigation/Global Positioning,2010-01-16,Long March 3C,Xichang Satellite Launch Center,2010-001A,36287,,,,,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou G3 (Compass G-3),Navigation/Global Positioning,2010-06-02,Long March 3,Xichang Satellite Launch Center,2010-024A,36590,,,,,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou G4 (Compass G-4),Navigation/Global Positioning,2010-10-31,Long March 3C,Xichang Satellite Launch Center,2010-057A,37210,,,,,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou G5 (Compass G-11),Navigation/Global Positioning,2012-02-24,Long March 3A,Xichang Satellite Launch Center,2012-008A,38091,,8,96,2020-02-24,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou IGSO-1 (Compass G-5),Navigation/Global Positioning,2010-07-31,Long March 3A,Xichang Satellite Launch Center,2010-036A,36828,,8,96,2018-07-31,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou IGSO-2 (Compass G-7),Navigation/Global Positioning,2010-12-17,Long March 3A,Xichang Satellite Launch Center,2010-068A,37256,,8,96,2018-12-17,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou IGSO-3 (Compass G-8),Navigation/Global Positioning,2011-04-09,Long March 3A,Xichang Satellite Launch Center,2011-013A,37384,,,,,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou IGSO-4 (Compass G-9),Navigation/Global Positioning,2011-07-26,Long March 3A,Xichang Satellite Launch Center,2011-038A,37763,,8,96,2019-07-26,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou ISGO-5 (Compass G-10),Navigation/Global Positioning,2011-12-01,Long March 3A,Xichang Satellite Launch Center,2011-073A,37948,,8,96,2019-12-01,18,,2015-09-09
Chinese Defense Ministry,Military,Space Technology Research Institute (part of CASC),Beidou M1 (Compass M1),Navigation/Global Positioning,2007-04-14,Long March 3A,Xichang Satellite Launch Center,2007-011A,31115,,8,96,2015-04-14,18,,2015-09-09
Ciel Satellite Group,Commercial,Thales Alenia Space,Ciel-2,Communications,2008-12-10,Proton M,Baikonur Cosmodrome,2008-063A,33453,,15,180,2023-12-10,1,2008-12-10,2015-09-09
CTRS Morocco/Institut für Luft-und Raumfahrttechnik (Berlin),Government,CRTS Morocco/Institut für Luft-und Raumfahrttechnik,Maroc Tubsat,Technology Development,2001-12-10,Zenit,Baikonur Cosmodrome,2001-056D,27004,Sun-Synchronous,,,,1,2001-12-10,2015-09-09
Danish Meteorological Institute (DMI),Government,Computer Resources International (CRI),Ørsted,Earth Observation,1999-02-23,Delta 7920,Vandenberg AFB,1999-008B,25635,Sun-Synchronous,5,60,2004-02-23,1,1999-02-23,2015-09-09
Dauria Aerospace,Commercial,Dauria Aerospace,DX-1 (Dauria Experimental 1),Communications,2014-07-08,Soyuz-2.1b,Baikonur Cosmodrome,2014-037C,40071,,,,,3,2014-06-19,2015-09-09
Dauria Aerospace,Commercial,Dauria Aerospace/Canopus Systems,Perseus M1,Communications,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033AF,40039,Sun-Synchronous,,,,3,2014-06-19,2015-09-09
Dauria Aerospace,Commerical,Dauria Aerospace/Canopus Systems,Perseus M2,Communications,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033AD,40037,Sun-Synchronous,,,,3,2014-06-19,2015-09-09
Defense Ministry,Military,Alcatel Alenia Space,Syracuse 3A (Systeme de Radio Communications Utilisant un Satellite),Communications,2005-10-13,Ariane 5,Guiana Space Center,2005-041B,28885,,12,144,2017-10-13,3,2005-10-13,2015-09-09
Defense Ministry,Military,Alcatel Alenia Space,Syracuse 3B (Systeme de Radio Communications Utilisant un Satellite),Communications,2006-08-11,Ariane 5,Guiana Space Center,2006-033B,29273,,12,144,2018-08-11,3,2005-10-13,2015-09-09
Defense Ministry,Military,Israel Aerospace Industries (IAI),"TecSAR (Ofeq 8, Polaris)",Earth Observation,2008-01-21,PSLV C10,Sriharikota Launch Station,2008-002A,32476,,,,,3,2005-10-13,2015-09-09
Deimos Imaging/DMC International Imaging (DMCII),Government,Surrey Satellite Technologies Ltd.,Deimos 1,Earth Observation,2009-07-29,Dnepr,Baikonur Cosmodrome,2009-041A,35681,Sun-Synchronous,5,60,2014-07-29,2,2009-07-29,2015-09-09
Deimos Imaging/DMC International Imaging (DMCII),Government,Satrec Initiative,Deimos 2,Earth Observation,2014-06-19,Dnepr,Dombarovsky Air Base,2014-033D,40013,Sun-Synchronous,10,120,2024-06-19,2,2009-07-29,2015-09-09
"Department of Astronautics, University of Tokyo",Civil,"Department of Astronautics, University of Tokyo","Cubesat XI-IV (Oscar 57, CO-57)",Technology Development,2003-06-30,Dnepr,Plesetsk Cosmodrome,2003-031J,27848,Sun-Synchronous,,,,1,2003-06-30,2015-09-09
Department of Homeland Security,Government,University of Southern California,Aeneas,Technology Development,2012-09-13,Atlas 5,Vandenberg AFB,2012-048C,38760,,,,,1,2012-09-13,2015-09-09
Department of National Defense,Military,"Surrey Satellite Technology Ltd/MacDonald, Dettwiler and Associates",Sapphire (Space Surveillance Mission of Canada),Space Observation,2013-02-25,PSLV,Satish Dhawan Space Center,2013-009C,39088,Sun-Synchronous,5,60,2018-02-25,1,2013-02-25,2015-09-09
Deutsches Zentrum für Luft- und Raumfahrt,Government,"Institute of Aeronautics and Astronautics, Technical University of Berlin",DLR Tubsat,Earth Science,1999-05-26,PSLV C2,Satish Dhawan Space Centre,1999-029B,25757,Sun-Synchronous,1,12,2000-05-26,1,1999-05-26,2015-09-09
DFH Satellite,Government,Chinese Academy of Space Technology (CAST),Xinyan 1 (XY-1),Technology Development,2012-11-18,Long March 2C,Taiyuan Launch Center,2012-064C,38999,,,,,1,2012-11-18,2015-09-09
DFH Satellite/AMSAT-China,Civil,DFH Satellite,"XW-1 (Hope Oscar 68, HO-68, Xi Wang 1, Hope-1, CAS-1)",Communications,2009-12-15,Long March 4C,Taiyuan Launch Center,2009-072B,36122,Sun-Synchronous,,,,1,2009-12-15,2015-09-09
DGA (Arms Procurement Agency)/Centre National d'Etudes Spatiales (CNES),Military,Astrium/Thales Alenia Space,ELISA-E12 (ELectronic Intelligence by SAtellite),Earth Observation,2011-12-17,Soyuz 2/Fregat,Guiana Space Center,2011-076D,38010,Polar,,,,4,2011-12-17,2015-09-09
DGA (Arms Procurement Agency)/Centre National d'Etudes Spatiales (CNES),Military,Astrium/Thales Alenia Space,ELISA-E24 (ELectronic Intelligence by SAtellite),Earth Observation,2011-12-17,Soyuz 2/Fregat,Guiana Space Center,2011-076B,38008,Polar,,,,4,2011-12-17,2015-09-09
