Entity_Name,Entity_Type,Contractor,SATNAME,Purpose,Date_of_First_Launch,Launch_vehicle,Launch_site,COSPAR_number,NORAD_number,Class_of_Orbit,Expected_Lifetime_years,Expected_Lifetime_months,Expected_Deorbit_Date,Sat_Count_entity,Entity_First_Launch,UCS_entry_year
DoD/US Air Force,Military/Commercial,Rockwell International,"Navstar GPS 34 (Navstar SVN 34, GPS 2-23, USA 96)",Navigation/Global Positioning,1993-10-26,Delta II,Cape Canaveral,1993-068A,22877,MEO,7.5,90,2001-04-26,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Rockwell International,"Navstar GPS 35 (Navstar SVN 35, GPS 2-22, USA 94)",Navigation/Global Positioning,1993-08-30,Delta II,Cape Canaveral,1993-054A,22779,MEO,7.5,90,,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Rockwell International,"Navstar GPS 36 (Navstar SVN 36, GPS 2-24, USA 100)",Navigation/Global Positioning,1994-03-10,Delta II,Cape Canaveral,1994-016A,23027,MEO,7.5,90,2001-09-10,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Rockwell International,"Navstar GPS 37 (Navstar SVN 37, GPS 2-11, USA 91)",Navigation/Global Positioning,1993-05-13,Delta II,Vandenberg AFB,1993-032A,22657,MEO,7.5,90,2000-11-13,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Rockwell International,"Navstar GPS 38 (Navstar SVN 38, GPS 38, USA 135)",Navigation/Global Positioning,1997-11-06,Delta II,Cape Canaveral,1997-067A,25030,MEO,7.5,90,2005-05-06,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Rockwell International,"Navstar GPS 39 (Navstar SVN 39, GPS 2-21, USA 92)",Navigation/Global Positioning,1993-06-26,Delta II,Cape Canaveral,1993-042A,22700,MEO,7.5,90,2000-12-26,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Rockwell International,"Navstar GPS 40 (Navstar SVN 40, GPS 2-26, USA 126)",Navigation/Global Positioning,1996-07-16,Delta II,Cape Canaveral,1996-041A,23953,MEO,7.5,90,2004-01-16,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 41 (GPS IIR-6, Navstar SVN 41)",Navigation/Global Positioning,2000-11-10,Delta II,Cape Canaveral,2000-071A,26605,MEO,10,120,2010-11-10,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 43 (Navstar SVN 43, USA 132, GPS IIR-2)",Navigation/Global Positioning,1997-07-23,Delta II,Cape Canaveral,1997-035A,24876,MEO,10,120,2007-07-23,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 44 (GPS IIR-5, Navstar SVN 44)",Navigation/Global Positioning,2000-07-16,Delta II,Cape Canaveral,2000-040A,26407,MEO,10,120,2010-07-16,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 45 (Navstar SVN 45, GPS IIR-9, USA 168)",Navigation/Global Positioning,2003-03-31,Delta II,Cape Canaveral,2003-010A,27704,MEO,10,120,2013-03-31,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 46 (GPS 46, Navstar SVN 46, GPS IIR-3)",Navigation/Global Positioning,1999-10-07,Delta II,Cape Canaveral,1999-055A,25933,MEO,10,120,2009-10-07,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 47 (Navstar SVN 47, GPS IIR-10, USA 175)",Navigation/Global Positioning,2003-12-21,Delta II,Cape Canaveral,2003-058A,28129,MEO,10,120,2013-12-21,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 51 (GPS IIR-4, Navstar SVN 51)",Navigation/Global Positioning,2000-05-11,Delta II,Cape Canaveral,2000-025A,26360,MEO,10,120,2010-05-11,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 53 (Navstar SVN 53, GPS IIR-M1, USA 183)",Navigation/Global Positioning,2005-09-26,Delta II,Cape Canaveral,2005-038A,28874,MEO,10,120,2015-09-26,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 54 (Navstar SVN 54, GPS IIR-7)",Navigation/Global Positioning,2001-01-30,Delta II,Cape Canaveral,2001-004A,26690,MEO,10,120,2011-01-30,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 56 (Navstar SVN 56, GPS IIR-8, USA 166)",Navigation/Global Positioning,2003-01-29,Delta II,Cape Canaveral,2003-005A,27663,MEO,10,120,2013-01-29,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 59 (Navstar SVN 59, GPS II-R 11, USA 177)",Navigation/Global Positioning,2004-03-20,Delta II,Cape Canaveral,2004-009A,28190,MEO,10,120,2014-03-20,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 60 (Navstar SVN 60, GPS IIR-12, USA 178)",Navigation/Global Positioning,2004-06-23,Delta II,Cape Canaveral,2004-023A,28361,MEO,10,120,2014-06-23,29,1990-10-01,2006-03-17
DoD/US Air Force,Military/Commercial,Lockheed Martin,"Navstar GPS 61 (Navstar SVN 61, GPS IIR-13, USA 180)",Navigation/Global Positioning,2004-11-06,Delta II,Cape Canaveral,2004-045A,28474,MEO,10,120,2014-11-06,29,1990-10-01,2006-03-17
Earth Observation Research and Application Center/JAXA,Japan,Japan Aerospace Exploration Agency (JAXA),ALOS (Advanced Land Observing Satellite; Daichi),Earth Observation,2006-01-24,H-2A,Tanegashima Space Center Space Center,2006-002A,28931,"LEO, Sun-sync.",,,,1,2006-01-24,2006-03-17
Earth Science Data and Information System (NASA)/Laboratory for Atmospheric and Space Physics (Univ. of Colorado),Government/Civil,Ball Aerospace,"ICESat (Ice, Cloud, and land Elevation Satellite)",Earth Science,2003-01-12,Delta 2,Vandenberg AFB,2003-002A,27642,LEO/P,5,60,2008-01-12,1,2003-01-12,2006-03-17
Earth Sciences Enterprise (NASA),Government,TRW Space,EOS-AM Terra,Earth Science,1999-12-18,Atlas 2AS,Vandenberg AFB,1999-068A,25994,"LEO, Sun-sync.",6,72,2005-12-18,1,1999-12-18,2006-03-17
Echostar Communication Corp.,Commercial,Lockheed Martin Astro Space,Echostar 1,Communications,1995-12-28,Long March 2E,Xichang Satellite Launch Center,1995-073A,23754,"GEO, 148.06° W",12,144,2007-12-28,9,1995-12-28,2006-03-17
Echostar Communication Corp.,Commercial,Lockheed Martin Commercial Space Systems,Echostar 10,Communications,2006-02-15,Zenit 3-SL,Sea Launch,2006-003A,28935,"GEO, 110° W",15,180,2021-02-15,9,1995-12-28,2006-03-17
Echostar Communication Corp.,Commercial,Lockheed Martin Missiles and Space,Echostar 2,Communications,1996-09-10,Ariane 42P,Guiana Space Center,1996-055A,24313,"GEO, 147.91° W",12,144,2008-09-10,9,1995-12-28,2006-03-17
Echostar Communication Corp.,Commercial,Lockheed Martin Missiles and Space,Echostar 3,Communications,1997-10-05,Atlas 2AS,Cape Canaveral,1997-059A,25004,"GEO, 61.48° W",12,144,2009-10-05,9,1995-12-28,2006-03-17
Echostar Communication Corp.,Commercial,Space Systems Loral,Echostar 4,Communications,1998-05-08,Proton,Baikonur Cosmodrome,1998-028A,25331,"GEO, 157.01° W",12,144,2010-05-08,9,1995-12-28,2006-03-17
Echostar Communication Corp.,Commercial,Space Systems Loral,Echostar 5,Communications,1999-09-23,Atlas 2AS,Cape Canaveral,1999-050A,25913,"GEO, 119.02° W",12,144,2011-09-23,9,1995-12-28,2006-03-17
Echostar Communication Corp.,Commercial,Lockheed Martin Missiles and Space,Echostar 6,Communications,2000-07-14,Atlas 2AS,Cape Canaveral,2000-038A,26402,"GEO, 110.17° W",12,144,2012-07-14,9,1995-12-28,2006-03-17
Echostar Communication Corp.,Commercial,Space Systems Loral,Echostar 7,Communications,2002-02-21,Atlas 3B,Cape Canaveral,2002-006A,27378,"GEO, 118.92° W",12,144,2014-02-21,9,1995-12-28,2006-03-17
Echostar Communication Corp.,Commercial,Space Systems Loral,Echostar 8,Communications,2002-08-21,Proton,Baikonur Cosmodrome,2002-039A,27501,"GEO, 110.03° W",12,144,2014-08-21,9,1995-12-28,2006-03-17
Echostar Communication Corp./Intelsat,Commercial,Space Systems Loral,"Echostar 9 (Intelsat 1A-13, Telstar 13)",Communications,2003-08-08,Zenit 3-SL,Sea Launch,2003-034A,27854,"GEO, 121.04° W",13,156,2016-08-08,1,2003-08-08,2006-03-17
Egyptian Radio and TV Union,Government,Matra Marconi,Nilesat 101,Communications,1998-04-28,Ariane 44P,Guiana Space Center,1998-024A,25311,"GEO, 6.99° W",15,180,2013-04-28,2,1998-04-28,2006-03-17
Egyptian Radio and TV Union,Government,Matra Marconi,Nilesat 102,Communications,2000-08-17,Ariane 44LP,Guiana Space Center,2000-046B,26470,"GEO, 6.95° W",15,180,2015-08-17,2,1998-04-28,2006-03-17
EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),Government/Civil,Aerospatiale,Meteosat 5 (MOP 2),Earth Science/Meteorology,1991-03-02,Ariane 5,Guiana Space Center,1991-015B,21140,"GEO, 62.69° E",5,60,1996-03-02,5,1991-03-02,2006-03-17
EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),Government/Civil,Aerospatiale,Meteosat 6 (MOP 3),Earth Science/Meteorology,1993-11-20,Ariane 44LP,Guiana Space Center,1993-073B,22912,GEO,5,60,1998-11-20,5,1991-03-02,2006-03-17
EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),Government/Civil,Alcatel,Meteosat 7 (MTP 1),Earth Science/Meteorology,1997-09-02,Ariane 5,Guiana Space Center,1997-049B,24932,"GEO, 0.30° W",5,60,2002-09-02,5,1991-03-02,2006-03-17
EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),Government/Civil,Alcatel,Meteosat 8 (MSG-1),Earth Science/Meteorology,2002-08-28,Ariane 5,Guiana Space Center,2002-040B,27509,"GEO, 10.49° W",12,144,2014-08-28,5,1991-03-02,2006-03-17
EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),Government/Civil,Alcatel/Alenia Space,Meteosat 9 (MSG-2),Earth Science/Meteorology,2005-12-21,Ariane 5G,Guiana Space Center,2005-049B,28912,"GEO, 0.00°",12,144,2017-12-21,5,1991-03-02,2006-03-17
Eurasiasat SAM/Alcatel Space,Commercial,Alcatel Space Industries,Eurasiasat 1 (Turksat 2A),Communications,2001-01-10,Ariane 4,Guiana Space Center,2001-002A,26666,"GEO,  41.98° E",15,180,2016-01-10,1,2001-01-10,2006-03-17
Europe*Star (Altacel; Loral Global Alliance),Commercial,Alcatel Space Industries,Europe*Star 1 (Europe*Star FM1),Communications,2000-10-29,Ariane 44LP,Guiana Space Center,2000-068A,26590,"GEO, 44.96° E",18,216,2018-10-29,1,2000-10-29,2006-03-17
European Space Agency,Commercial/Government,Alenia Spazio,Artemis (Advanced Data Relay and Technology Mission Satellite),Communications/Research,2001-07-12,Ariane 5G,Guiana Space Center,2001-029A,26863,"GEO, 21.36° E",10,120,2011-07-12,3,1995-04-21,2006-03-17
European Space Agency,Government,European Space Agency,ERS-2 (European Remote Sensing Satellite),Earth Science,1995-04-21,Ariane,Guiana Space Center,1995-021A,23560,"LEO, Sun-sync.",3,36,1998-04-21,3,1995-04-21,2006-03-17
European Space Agency,Commercial,Surrey Space Technology Ltd. (SSTL),GIOVE-A (Galileo In-Orbit Validation Element),Demonstration for Navigation/Global Positioning,2005-12-28,Soyuz-Fregat,Baikonur Cosmodrome,2005-051A,28922,MEO,2,24,2007-12-28,3,1995-04-21,2006-03-17
European Space Agency (and 250 international scientific investigators),Government,Dornier Systems (Astrium) and 35 subcontractors,"Rumba (part of Cluster quartet, Cluster 2 FM5)",Space Physics,2000-08-09,Soyuz,Baikonur Cosmodrome,2000-045A,26463,Elliptical/DHEO,4,48,2004-08-09,4,2000-07-16,2006-03-17
European Space Agency (and 250 international scientific investigators),Government,Dornier Systems (Astrium) and 35 subcontractors,"Salsa (part of Cluster quartet, Cluster 2 FM6)",Space Physics,2000-07-16,Soyuz,Baikonur Cosmodrome,2000-041B,26411,Elliptical/DHEO,4,48,2004-07-16,4,2000-07-16,2006-03-17
European Space Agency (and 250 international scientific investigators),Government,Dornier Systems (Astrium) and 35 subcontractors,"Samba (part of Cluster quartet, Cluster 2 FM7)",Space Physics,2000-07-16,Soyuz,Baikonur Cosmodrome,2000-041A,26410,Elliptical/DHEO,4,48,2004-07-16,4,2000-07-16,2006-03-17
European Space Agency (and 250 international scientific investigators),Government,Dornier Systems (Astrium) and 35 subcontractors,"Tango (part of Cluster quartet, Cluster 2 FM8)",Space Physics,2000-08-09,Soyuz,Baikonur Cosmodrome,2000-045B,26464,Elliptical/DHEO,4,48,2004-08-09,4,2000-07-16,2006-03-17
European Space Agency (ESA),Government,European Space Agency,Envisat-1,Remote Sensing,2002-03-01,Ariane 5,Guiana Space Center,2002-009A,27386,"LEO, Sun-sync.",4,48,2006-03-01,2,2001-10-22,2006-03-17
European Space Agency (ESA),Government,Astrium (and 15+ subcontractors),Proba 1 (Project for On-Board Autonomy),Research,2001-10-22,PSLV-C3,Sriharikota Launch Station,2001-049B,26958,"LEO, Sun-sync.",2,24,2003-10-22,2,2001-10-22,2006-03-17
European Space Agency/NASA,Civil,European Space Agency/NASA,"Hubble Space Telescope (HST, Space Telescope)",Astrophysics/Planetary Science,1990-04-25,Space Shuttle (STS 31),Cape Canaveral,1990-037B,20580,LEO/I,10,120,2000-04-25,1,1990-04-25,2006-03-17
European Space Operations Centre (ESOC),Government,Dornier Systems (and 46 subcontractors),XMM Newton (High Throughput X-ray Spectroscopy Mission),Space Physics,1999-12-10,Ariane 5,Guiana Space Center,1999-066A,25989,Elliptical/DHEO,,,,1,1999-12-10,2006-03-17
European Space Operations Centre (ESOC)/NASA/Russia,Government,Alenia Aerospazio (and 28 subcontractors),Integral (INTErnational Gamma-Ray Astrophysics Laboratory),Space Physics,2002-10-17,Proton,Baikonur Cosmodrome,2002-048A,27540,Elliptical/DHEO,2,24,2004-10-17,1,2002-10-17,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Alenia Spazio,Atlantic Bird 1,Communications,2002-08-28,Ariane-5G,Guiana Space Center,2002-040A,27508,"GEO, 12.49° W",15,180,2017-08-28,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Alcatel Space Industries,Atlantic Bird 2,Communications,2001-09-25,Ariane 4,Guiana Space Center,2001-042A,26927,"GEO, 8.15° W",15,180,2016-09-25,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Alcatel Space Industries,Atlantic Bird 3 (Stellat 5),Communications,2002-07-05,Ariane 5,Guiana Space Center,2002-035A,27460,"GEO, 5.08° W",15,180,2017-07-05,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Boeing Satellite Systems,E-bird,Communications,2003-09-27,Ariane 5,Guiana Space Center,2003-043A,27948,"GEO, 33.20° E",10,120,2013-09-27,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Alcatel Space Industries,Eurobird 1 (Europesat 1),Communications,2001-03-08,Ariane V,Guiana Space Center,2001-011A,26719,"GEO,  28.50° E",12,144,2013-03-08,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Alcatel Space Industries,"Eutelsat 2-F6 (Hot Bird 1, Eutelsat HB1)",Communications,1995-03-28,Ariane 44LP,Guiana Space Center,1995-016B,23537,"GEO, 13.01° E",11,132,2006-03-28,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Matra Marconi Space (Astrium),"Eutelsat 2-F8 (Hot Bird 2, Eutelsat HB2)",Communications,1996-11-21,Delta II,Cape Canaveral,1996-067A,24665,"GEO, 13.01° E",14,168,2010-11-21,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Matra Marconi Space (Astrium),Eutelsat 2-F9 (Hot Bird 3),Communications,1997-09-02,Ariane 4,Guiana Space Center,1997-049A,24931,"GEO, 13.04° E",14,168,2011-09-02,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Matra Marconi Space (Astrium),Eutelsat W-1,Communications,2000-09-06,Atlas 2A,Cape Canaveral,2000-052A,26487,"GEO, 10.02° E",12,144,2012-09-06,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Alcatel Space Industries,Eutelsat W-2,Communications,1998-10-05,Ariane 4,Guiana Space Center,1998-056A,25491,"GEO, 16.03° E",12,144,2010-10-05,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Alcatel Space Industries,Eutelsat W-3,Communications,1999-04-12,Ariane 4,Guiana Space Center,1999-018A,25673,"GEO, 6.94° E",12,144,2011-04-12,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Astrium,Eutelsat W3A,Communications,2004-03-15,Proton M,Baikonur Cosmodrome,2004-008A,28187,"GEO,  7° E",15,180,2019-03-15,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Alcatel Space Industries,Eutelsat W-4,Communications,2000-05-24,Atlas 3A,Cape Canaveral,2000-028A,26369,"GEO, 36.11° E",12,144,2012-05-24,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Alcatel Space Industries,Eutelsat W-5,Communications,2002-11-20,Atlas IIAS,Cape Canaveral,2002-051A,27554,"GEO, 70.44° E",12,144,2014-11-20,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Aerospatiale (Alcatel Space Industries),Eutelsat-II F2,Communications,1991-01-15,Delta IV,Cape Canaveral,1991-003B,21056,"GEO, 48.58° E",9,108,2000-01-15,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Aerospatiale (Alcatel Space Industries),Eutelsat-II F3,Communications,1991-12-07,Ariane 42LP,Guiana Space Center,1991-083A,21803,"GEO, 21.52° E",9,108,2000-12-07,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Matra Marconi Space (Astrium),Hot Bird 4,Communications,1998-02-27,Ariane 4,Guiana Space Center,1998-013A,25237,"GEO, 13.01° E",14,168,2012-02-27,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Alcatel Space Industries,Hot Bird 6,Communications,2002-08-28,Atlas 5,Cape Canaveral,2002-038A,27499,"GEO, 13.00° E",12,144,2014-08-28,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,Alcatel Alenia Space,Hot Bird 7A,Communications,2006-03-11,Ariane 5,Guiana Space Center,2006-007A,28945,"GEO, 13.00° E",15,180,2021-03-11,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT),Commercial,NPO PM (Applied Mechanics),SESAT (Siberia-Europe Satellite),Communications,2000-04-17,Proton-K,Baikonur Cosmodrome,2000-019A,26243,"GEO, 35.89° E",,,,20,1991-01-15,2006-03-17
European Telecommunications Satellite Consortium (EUTELSAT) - leased from France Telecom,Commercial,Astrium,Telecom 2D,Communications,1996-08-08,Ariane 44L,Guiana Space Center,1996-044B,24209,"GEO, 7.86° W",10,120,2006-08-08,1,1996-08-08,2006-03-17
European Telecommunications Satellite Consotium (EUTELSAT) - leased from France Telecom,Military/Commercial,Matra Marconi Space (Astrium),Telecom 2A,Communications,1991-12-16,Ariane,Guiana Space Center,1991-084A,21813,"GEO, 2.96° E",10,120,2001-12-16,1,1991-12-16,2006-03-17
Eutelsat -- leased from Loral Skynet Satellite Services (Loral Global Alliance),Commercial,Space Systems Loral,Telstar 12 (Orion 2),Communications,1999-10-19,Ariane 44LP,Guiana Space Center,1999-059A,25949,"GEO, 15.02° W",13,156,2012-10-19,1,1999-10-19,2006-03-17
EUTELSAT (leases Ku-band capacity) - Russian Satellite Communications Company (Intersputnik),Commercial,NPO-PM/Alcatel,Express-3A (Ekspress-A No. 3),Communications,2000-06-24,Proton K,Baikonur Cosmodrome,2000-031A,26378,"GEO, 11.01° W",10,120,2010-06-24,1,2000-06-24,2006-03-17
France Telecom,Military/Commercial,Matra Marconi Space (Astrium),Telecom 2C,Communications,1995-12-06,Ariane,Guiana Space Center,1995-067A,23730,"GEO, 5.26° W",10,120,2005-12-06,1,1995-12-06,2006-03-17
Friendly Islands Satellite Communications Ltd. (Tongasat),Commercial/Government,Hughes Space and Communications Group,"Esiafi-1 (Comstar D4, Parallax, Star Trail)",Communications,1981-02-21,Atlas-Centaur,Cape Canaveral,1981-018A,12309,"GEO, 70.46° E",7,84,1988-02-21,1,1981-02-21,2006-03-17
Gazcom (subsidiary of Gazprom),Commercial,Rocket-Space Corporation Energia/Space Systems Loral,Yamal-101 (Yamal 100 No. 1),Communications,1999-09-06,Proton K,Baikonur Cosmodrome,1999-047B,25897,"GEO, 89.82° E",10,120,2009-09-06,3,1999-09-06,2006-03-17
Gazcom (subsidiary of Gazprom),Commercial,Rocket-Space Corporation Energia/Alcatel,Yamal-201,Communications,2003-11-24,Proton K,Baikonur Cosmodrome,2003-053F,28094,"GEO, 89.94° E",12,144,2015-11-24,3,1999-09-06,2006-03-17
